"Gene.ontology.ID","Definition","Parent.Terms","Term","Gene.name"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPS9"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","SMG8"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPS14"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","SKIV2L"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPS3"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPS4X"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","EIF3E"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPL30"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPS7"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","EIF4A3"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPS15A"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","DCP1A"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPLP0"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPS10"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPS27A"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","PPP2CA"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","SMG7"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","CASC3"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RNPS1"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPL27"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPS23"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPL5"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPL4"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPLP1"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPL34"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","PPP2R2A"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPL8"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPS13"
"GO:0000184"," The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."," is-a nuclear-transcribed mRNA catabolic process"," nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","RPL10A"
